rid,set,trial,truth,truth_AI,attr,fluency,credibility,p_ai_subj,brier,fluency_c,credibility_c
R_8mk0SK84CvN4cGm,A,16,Human,0,5,4.0,6.0,0.0,0.0,-1.4475862068965517,0.9913793103448274
R_8mk0SK84CvN4cGm,A,17,AI,1,3,3.8,5.333333333333333,0.5,0.25,-1.6475862068965519,0.32471264367816044
R_8mk0SK84CvN4cGm,A,18,Human,0,3,3.8,6.0,0.5,0.25,-1.6475862068965519,0.9913793103448274
R_8mk0SK84CvN4cGm,A,19,AI,1,4,5.6,3.6666666666666665,0.25,0.5625,0.15241379310344794,-1.341954022988506
R_8mk0SK84CvN4cGm,A,20,Human,0,5,4.2,5.666666666666667,0.0,0.0,-1.2475862068965515,0.6580459770114944
R_8DI6lVI6HHu3b9f,B,1,Human,0,1,5.8,5.333333333333333,1.0,1.0,0.3524137931034481,0.32471264367816044
R_8DI6lVI6HHu3b9f,B,2,AI,1,2,6.8,5.666666666666667,0.75,0.0625,1.3524137931034481,0.6580459770114944
R_8DI6lVI6HHu3b9f,B,3,Human,0,5,6.6,5.333333333333333,0.0,0.0,1.152413793103448,0.32471264367816044
R_8DI6lVI6HHu3b9f,B,4,AI,1,3,6.6,6.333333333333333,0.5,0.25,1.152413793103448,1.3247126436781604
R_8DI6lVI6HHu3b9f,B,5,Human,0,2,6.2,5.666666666666667,0.75,0.5625,0.7524137931034485,0.6580459770114944
R_8DI6lVI6HHu3b9f,B,6,AI,1,4,6.6,6.0,0.25,0.5625,1.152413793103448,0.9913793103448274
R_8DI6lVI6HHu3b9f,B,7,Human,0,3,5.6,6.0,0.5,0.25,0.15241379310344794,0.9913793103448274
R_8DI6lVI6HHu3b9f,B,8,AI,1,1,6.8,6.0,1.0,0.0,1.3524137931034481,0.9913793103448274
R_8DI6lVI6HHu3b9f,B,9,Human,0,3,5.0,4.666666666666667,0.5,0.25,-0.4475862068965517,-0.34195402298850563
R_8DI6lVI6HHu3b9f,B,10,AI,1,3,7.0,6.333333333333333,0.5,0.25,1.5524137931034483,1.3247126436781604
R_8DI6lVI6HHu3b9f,B,11,Human,0,3,5.4,5.0,0.5,0.25,-0.04758620689655135,-0.008620689655172598
R_8DI6lVI6HHu3b9f,B,12,AI,1,1,6.4,6.333333333333333,1.0,0.0,0.9524137931034486,1.3247126436781604
R_8DI6lVI6HHu3b9f,B,13,Human,0,5,5.8,6.0,0.0,0.0,0.3524137931034481,0.9913793103448274
R_8DI6lVI6HHu3b9f,B,14,AI,1,3,6.2,5.333333333333333,0.5,0.25,0.7524137931034485,0.32471264367816044
R_8DI6lVI6HHu3b9f,B,15,Human,0,2,6.4,5.333333333333333,0.75,0.5625,0.9524137931034486,0.32471264367816044
R_8DI6lVI6HHu3b9f,B,16,AI,1,4,6.2,5.333333333333333,0.25,0.5625,0.7524137931034485,0.32471264367816044
R_8DI6lVI6HHu3b9f,B,17,Human,0,4,6.0,5.0,0.25,0.0625,0.5524137931034483,-0.008620689655172598
R_8DI6lVI6HHu3b9f,B,18,AI,1,2,6.6,6.0,0.75,0.0625,1.152413793103448,0.9913793103448274
R_8DI6lVI6HHu3b9f,B,19,Human,0,2,5.2,6.333333333333333,0.75,0.5625,-0.24758620689655153,1.3247126436781604
R_8DI6lVI6HHu3b9f,B,20,AI,1,4,6.0,5.666666666666667,0.25,0.5625,0.5524137931034483,0.6580459770114944
R_8kYp3tpSLRGS112,B,1,Human,0,2,5.2,4.333333333333333,0.75,0.5625,-0.24758620689655153,-0.6752873563218396
R_8kYp3tpSLRGS112,B,2,AI,1,1,6.4,5.0,1.0,0.0,0.9524137931034486,-0.008620689655172598
R_8kYp3tpSLRGS112,B,3,Human,0,1,4.8,3.6666666666666665,1.0,1.0,-0.6475862068965519,-1.341954022988506
R_8kYp3tpSLRGS112,B,4,AI,1,5,6.0,5.0,0.0,1.0,0.5524137931034483,-0.008620689655172598
R_8kYp3tpSLRGS112,B,5,Human,0,5,4.6,3.6666666666666665,0.0,0.0,-0.8475862068965521,-1.341954022988506
R_8kYp3tpSLRGS112,B,6,AI,1,4,5.6,5.333333333333333,0.25,0.5625,0.15241379310344794,0.32471264367816044
R_8kYp3tpSLRGS112,B,7,Human,0,3,4.8,3.3333333333333335,0.5,0.25,-0.6475862068965519,-1.6752873563218391
R_8kYp3tpSLRGS112,B,8,AI,1,4,5.8,5.0,0.25,0.5625,0.3524137931034481,-0.008620689655172598
R_8kYp3tpSLRGS112,B,9,Human,0,1,4.6,3.6666666666666665,1.0,1.0,-0.8475862068965521,-1.341954022988506
R_8kYp3tpSLRGS112,B,10,AI,1,4,6.4,4.666666666666667,0.25,0.5625,0.9524137931034486,-0.34195402298850563
R_8kYp3tpSLRGS112,B,11,Human,0,2,4.8,3.6666666666666665,0.75,0.5625,-0.6475862068965519,-1.341954022988506
R_8kYp3tpSLRGS112,B,12,AI,1,2,5.6,5.333333333333333,0.75,0.0625,0.15241379310344794,0.32471264367816044
R_8kYp3tpSLRGS112,B,13,Human,0,2,5.2,3.0,0.75,0.5625,-0.24758620689655153,-2.0086206896551726
R_8kYp3tpSLRGS112,B,14,AI,1,4,5.2,4.0,0.25,0.5625,-0.24758620689655153,-1.0086206896551726
R_8kYp3tpSLRGS112,B,15,Human,0,3,5.2,4.0,0.5,0.25,-0.24758620689655153,-1.0086206896551726
R_8kYp3tpSLRGS112,B,16,AI,1,3,5.4,4.333333333333333,0.5,0.25,-0.04758620689655135,-0.6752873563218396
R_8kYp3tpSLRGS112,B,17,Human,0,2,5.0,4.0,0.75,0.5625,-0.4475862068965517,-1.0086206896551726
R_8kYp3tpSLRGS112,B,18,AI,1,3,6.0,5.0,0.5,0.25,0.5524137931034483,-0.008620689655172598
R_8kYp3tpSLRGS112,B,19,Human,0,1,4.4,4.666666666666667,1.0,1.0,-1.0475862068965514,-0.34195402298850563
R_8kYp3tpSLRGS112,B,20,AI,1,2,4.6,3.3333333333333335,0.75,0.0625,-0.8475862068965521,-1.6752873563218391
R_2rKq3gH1xuJQoVP,B,1,Human,0,3,4.6,5.666666666666667,0.5,0.25,-0.8475862068965521,0.6580459770114944
R_2rKq3gH1xuJQoVP,B,2,AI,1,1,5.6,6.666666666666667,1.0,0.0,0.15241379310344794,1.6580459770114944
R_2rKq3gH1xuJQoVP,B,3,Human,0,5,3.4,5.666666666666667,0.0,0.0,-2.047586206896552,0.6580459770114944
R_2rKq3gH1xuJQoVP,B,4,AI,1,2,5.6,6.666666666666667,0.75,0.0625,0.15241379310344794,1.6580459770114944
R_2rKq3gH1xuJQoVP,B,5,Human,0,4,4.2,4.333333333333333,0.25,0.0625,-1.2475862068965515,-0.6752873563218396
R_2rKq3gH1xuJQoVP,B,6,AI,1,2,5.8,6.333333333333333,0.75,0.0625,0.3524137931034481,1.3247126436781604
R_2rKq3gH1xuJQoVP,B,7,Human,0,4,4.4,5.333333333333333,0.25,0.0625,-1.0475862068965514,0.32471264367816044
R_2rKq3gH1xuJQoVP,B,8,AI,1,1,6.0,6.666666666666667,1.0,0.0,0.5524137931034483,1.6580459770114944
R_2rKq3gH1xuJQoVP,B,9,Human,0,3,4.8,5.333333333333333,0.5,0.25,-0.6475862068965519,0.32471264367816044
R_2rKq3gH1xuJQoVP,B,10,AI,1,2,5.6,6.666666666666667,0.75,0.0625,0.15241379310344794,1.6580459770114944
R_2rKq3gH1xuJQoVP,B,11,Human,0,3,4.2,5.0,0.5,0.25,-1.2475862068965515,-0.008620689655172598
R_2rKq3gH1xuJQoVP,B,12,AI,1,4,5.2,6.666666666666667,0.25,0.5625,-0.24758620689655153,1.6580459770114944
R_2rKq3gH1xuJQoVP,B,13,Human,0,1,4.4,5.333333333333333,1.0,1.0,-1.0475862068965514,0.32471264367816044
R_2rKq3gH1xuJQoVP,B,14,AI,1,2,4.8,5.0,0.75,0.0625,-0.6475862068965519,-0.008620689655172598
R_2rKq3gH1xuJQoVP,B,15,Human,0,3,4.6,5.666666666666667,0.5,0.25,-0.8475862068965521,0.6580459770114944
R_2rKq3gH1xuJQoVP,B,16,AI,1,3,4.8,6.0,0.5,0.25,-0.6475862068965519,0.9913793103448274
R_2rKq3gH1xuJQoVP,B,17,Human,0,1,4.2,5.333333333333333,1.0,1.0,-1.2475862068965515,0.32471264367816044
R_2rKq3gH1xuJQoVP,B,18,AI,1,2,5.4,6.333333333333333,0.75,0.0625,-0.04758620689655135,1.3247126436781604
R_2rKq3gH1xuJQoVP,B,19,Human,0,4,5.4,5.0,0.25,0.0625,-0.04758620689655135,-0.008620689655172598
R_2rKq3gH1xuJQoVP,B,20,AI,1,4,4.6,5.666666666666667,0.25,0.5625,-0.8475862068965521,0.6580459770114944
R_8EFYJOSCIHxvaBQ,A,1,AI,1,3,6.0,5.333333333333333,0.5,0.25,0.5524137931034483,0.32471264367816044
R_8EFYJOSCIHxvaBQ,A,2,Human,0,2,5.0,4.333333333333333,0.75,0.5625,-0.4475862068965517,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,3,AI,1,4,6.2,6.0,0.25,0.5625,0.7524137931034485,0.9913793103448274
R_8EFYJOSCIHxvaBQ,A,4,Human,0,2,4.6,4.333333333333333,0.75,0.5625,-0.8475862068965521,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,5,AI,1,3,6.0,5.333333333333333,0.5,0.25,0.5524137931034483,0.32471264367816044
R_8EFYJOSCIHxvaBQ,A,6,Human,0,1,4.8,4.333333333333333,1.0,1.0,-0.6475862068965519,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,7,AI,1,3,6.4,6.0,0.5,0.25,0.9524137931034486,0.9913793103448274
R_8EFYJOSCIHxvaBQ,A,8,Human,0,4,5.0,4.333333333333333,0.25,0.0625,-0.4475862068965517,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,9,AI,1,2,6.4,5.0,0.75,0.0625,0.9524137931034486,-0.008620689655172598
R_8EFYJOSCIHxvaBQ,A,10,Human,0,1,4.8,4.333333333333333,1.0,1.0,-0.6475862068965519,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,11,AI,1,3,6.4,5.333333333333333,0.5,0.25,0.9524137931034486,0.32471264367816044
R_8EFYJOSCIHxvaBQ,A,12,Human,0,2,5.0,4.0,0.75,0.5625,-0.4475862068965517,-1.0086206896551726
R_8EFYJOSCIHxvaBQ,A,13,AI,1,2,6.2,5.666666666666667,0.75,0.0625,0.7524137931034485,0.6580459770114944
R_8EFYJOSCIHxvaBQ,A,14,Human,0,4,4.8,4.0,0.25,0.0625,-0.6475862068965519,-1.0086206896551726
R_8EFYJOSCIHxvaBQ,A,15,AI,1,4,4.8,4.0,0.25,0.5625,-0.6475862068965519,-1.0086206896551726
R_8EFYJOSCIHxvaBQ,A,16,Human,0,3,4.8,4.0,0.5,0.25,-0.6475862068965519,-1.0086206896551726
R_8EFYJOSCIHxvaBQ,A,17,AI,1,2,5.0,4.333333333333333,0.75,0.0625,-0.4475862068965517,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,18,Human,0,2,4.8,4.333333333333333,0.75,0.5625,-0.6475862068965519,-0.6752873563218396
R_8EFYJOSCIHxvaBQ,A,19,AI,1,3,4.4,4.666666666666667,0.5,0.25,-1.0475862068965514,-0.34195402298850563
R_8EFYJOSCIHxvaBQ,A,20,Human,0,5,5.0,4.333333333333333,0.0,0.0,-0.4475862068965517,-0.6752873563218396
R_8ptEE8wvXBub53J,A,1,AI,1,5,5.8,5.333333333333333,0.0,1.0,0.3524137931034481,0.32471264367816044
R_8ptEE8wvXBub53J,A,2,Human,0,3,5.2,4.333333333333333,0.5,0.25,-0.24758620689655153,-0.6752873563218396
R_8ptEE8wvXBub53J,A,3,AI,1,2,6.0,5.333333333333333,0.75,0.0625,0.5524137931034483,0.32471264367816044
R_8ptEE8wvXBub53J,A,4,Human,0,2,4.8,4.0,0.75,0.5625,-0.6475862068965519,-1.0086206896551726
R_8ptEE8wvXBub53J,A,5,AI,1,4,5.6,5.333333333333333,0.25,0.5625,0.15241379310344794,0.32471264367816044
R_8ptEE8wvXBub53J,A,6,Human,0,2,4.8,4.0,0.75,0.5625,-0.6475862068965519,-1.0086206896551726
R_8ptEE8wvXBub53J,A,7,AI,1,4,6.2,4.666666666666667,0.25,0.5625,0.7524137931034485,-0.34195402298850563
R_8ptEE8wvXBub53J,A,8,Human,0,4,4.6,4.333333333333333,0.25,0.0625,-0.8475862068965521,-0.6752873563218396
R_8ptEE8wvXBub53J,A,9,AI,1,1,5.8,6.0,1.0,0.0,0.3524137931034481,0.9913793103448274
R_8ptEE8wvXBub53J,A,10,Human,0,4,5.0,4.333333333333333,0.25,0.0625,-0.4475862068965517,-0.6752873563218396
R_8ptEE8wvXBub53J,A,11,AI,1,1,5.8,5.0,1.0,0.0,0.3524137931034481,-0.008620689655172598
R_8ptEE8wvXBub53J,A,12,Human,0,1,4.4,4.0,1.0,1.0,-1.0475862068965514,-1.0086206896551726
R_8ptEE8wvXBub53J,A,13,AI,1,3,6.0,4.666666666666667,0.5,0.25,0.5524137931034483,-0.34195402298850563
R_8ptEE8wvXBub53J,A,14,Human,0,5,4.0,3.6666666666666665,0.0,0.0,-1.4475862068965517,-1.341954022988506
R_8ptEE8wvXBub53J,A,15,AI,1,4,5.0,4.0,0.25,0.5625,-0.4475862068965517,-1.0086206896551726
R_8ptEE8wvXBub53J,A,16,Human,0,2,3.0,4.666666666666667,0.75,0.5625,-2.4475862068965517,-0.34195402298850563
R_8ptEE8wvXBub53J,A,17,AI,1,3,4.6,4.666666666666667,0.5,0.25,-0.8475862068965521,-0.34195402298850563
R_8ptEE8wvXBub53J,A,18,Human,0,2,5.0,3.0,0.75,0.5625,-0.4475862068965517,-2.0086206896551726
R_8ptEE8wvXBub53J,A,19,AI,1,2,4.2,5.0,0.75,0.0625,-1.2475862068965515,-0.008620689655172598
R_8ptEE8wvXBub53J,A,20,Human,0,4,4.6,4.666666666666667,0.25,0.0625,-0.8475862068965521,-0.34195402298850563
R_8pEAzoyly0N0q4x,B,1,Human,0,2,4.8,4.666666666666667,0.75,0.5625,-0.6475862068965519,-0.34195402298850563
R_8pEAzoyly0N0q4x,B,2,AI,1,4,5.4,5.333333333333333,0.25,0.5625,-0.04758620689655135,0.32471264367816044
R_8pEAzoyly0N0q4x,B,3,Human,0,2,3.8,4.666666666666667,0.75,0.5625,-1.6475862068965519,-0.34195402298850563
R_8pEAzoyly0N0q4x,B,4,AI,1,2,4.8,5.666666666666667,0.75,0.0625,-0.6475862068965519,0.6580459770114944
R_8pEAzoyly0N0q4x,B,5,Human,0,2,4.0,4.333333333333333,0.75,0.5625,-1.4475862068965517,-0.6752873563218396
R_8pEAzoyly0N0q4x,B,6,AI,1,1,5.2,5.666666666666667,1.0,0.0,-0.24758620689655153,0.6580459770114944
R_8pEAzoyly0N0q4x,B,7,Human,0,3,3.8,5.0,0.5,0.25,-1.6475862068965519,-0.008620689655172598
R_8pEAzoyly0N0q4x,B,8,AI,1,4,5.2,5.666666666666667,0.25,0.5625,-0.24758620689655153,0.6580459770114944
R_8pEAzoyly0N0q4x,B,9,Human,0,2,4.4,4.0,0.75,0.5625,-1.0475862068965514,-1.0086206896551726
R_8pEAzoyly0N0q4x,B,10,AI,1,2,4.6,5.333333333333333,0.75,0.0625,-0.8475862068965521,0.32471264367816044
R_8pEAzoyly0N0q4x,B,11,Human,0,1,4.2,4.0,1.0,1.0,-1.2475862068965515,-1.0086206896551726
R_8pEAzoyly0N0q4x,B,12,AI,1,3,5.2,4.666666666666667,0.5,0.25,-0.24758620689655153,-0.34195402298850563
R_8pEAzoyly0N0q4x,B,13,Human,0,5,3.4,4.333333333333333,0.0,0.0,-2.047586206896552,-0.6752873563218396
R_8pEAzoyly0N0q4x,B,14,AI,1,3,4.4,4.666666666666667,0.5,0.25,-1.0475862068965514,-0.34195402298850563
R_8pEAzoyly0N0q4x,B,15,Human,0,2,4.0,4.333333333333333,0.75,0.5625,-1.4475862068965517,-0.6752873563218396
R_8pEAzoyly0N0q4x,B,16,AI,1,3,4.6,4.0,0.5,0.25,-0.8475862068965521,-1.0086206896551726
R_8pEAzoyly0N0q4x,B,17,Human,0,4,4.0,3.6666666666666665,0.25,0.0625,-1.4475862068965517,-1.341954022988506
R_8pEAzoyly0N0q4x,B,18,AI,1,4,5.2,5.666666666666667,0.25,0.5625,-0.24758620689655153,0.6580459770114944
R_8pEAzoyly0N0q4x,B,19,Human,0,3,4.4,4.0,0.5,0.25,-1.0475862068965514,-1.0086206896551726
R_8pEAzoyly0N0q4x,B,20,AI,1,2,4.0,4.333333333333333,0.75,0.0625,-1.4475862068965517,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,1,AI,1,4,6.0,5.333333333333333,0.25,0.5625,0.5524137931034483,0.32471264367816044
R_2nSFfNmchCQzerZ,A,2,Human,0,4,5.2,4.333333333333333,0.25,0.0625,-0.24758620689655153,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,3,AI,1,1,6.4,5.333333333333333,1.0,0.0,0.9524137931034486,0.32471264367816044
R_2nSFfNmchCQzerZ,A,4,Human,0,4,5.6,3.3333333333333335,0.25,0.0625,0.15241379310344794,-1.6752873563218391
R_2nSFfNmchCQzerZ,A,5,AI,1,1,6.4,5.0,1.0,0.0,0.9524137931034486,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,6,Human,0,2,5.2,5.0,0.75,0.5625,-0.24758620689655153,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,7,AI,1,2,6.2,5.0,0.75,0.0625,0.7524137931034485,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,8,Human,0,4,5.6,3.6666666666666665,0.25,0.0625,0.15241379310344794,-1.341954022988506
R_2nSFfNmchCQzerZ,A,9,AI,1,2,6.0,5.333333333333333,0.75,0.0625,0.5524137931034483,0.32471264367816044
R_2nSFfNmchCQzerZ,A,10,Human,0,5,5.0,4.333333333333333,0.0,0.0,-0.4475862068965517,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,11,AI,1,2,6.4,4.666666666666667,0.75,0.0625,0.9524137931034486,-0.34195402298850563
R_2nSFfNmchCQzerZ,A,12,Human,0,5,5.2,4.333333333333333,0.0,0.0,-0.24758620689655153,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,13,AI,1,1,6.6,4.0,1.0,0.0,1.152413793103448,-1.0086206896551726
R_2nSFfNmchCQzerZ,A,14,Human,0,4,4.6,4.666666666666667,0.25,0.0625,-0.8475862068965521,-0.34195402298850563
R_2nSFfNmchCQzerZ,A,15,AI,1,2,5.4,4.333333333333333,0.75,0.0625,-0.04758620689655135,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,16,Human,0,3,5.4,4.333333333333333,0.5,0.25,-0.04758620689655135,-0.6752873563218396
R_2nSFfNmchCQzerZ,A,17,AI,1,4,6.4,5.0,0.25,0.5625,0.9524137931034486,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,18,Human,0,5,5.0,5.0,0.0,0.0,-0.4475862068965517,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,19,AI,1,2,5.0,5.0,0.75,0.0625,-0.4475862068965517,-0.008620689655172598
R_2nSFfNmchCQzerZ,A,20,Human,0,1,5.2,4.666666666666667,1.0,1.0,-0.24758620689655153,-0.34195402298850563
R_8iQ18ZXeuZXuCxL,A,1,AI,1,5,6.8,5.0,0.0,1.0,1.3524137931034481,-0.008620689655172598
R_8iQ18ZXeuZXuCxL,A,2,Human,0,5,5.8,4.333333333333333,0.0,0.0,0.3524137931034481,-0.6752873563218396
R_8iQ18ZXeuZXuCxL,A,3,AI,1,2,6.2,4.666666666666667,0.75,0.0625,0.7524137931034485,-0.34195402298850563
R_8iQ18ZXeuZXuCxL,A,4,Human,0,4,6.0,4.666666666666667,0.25,0.0625,0.5524137931034483,-0.34195402298850563
R_8iQ18ZXeuZXuCxL,A,5,AI,1,5,6.4,4.333333333333333,0.0,1.0,0.9524137931034486,-0.6752873563218396
R_8iQ18ZXeuZXuCxL,A,6,Human,0,4,5.8,4.0,0.25,0.0625,0.3524137931034481,-1.0086206896551726
R_8iQ18ZXeuZXuCxL,A,7,AI,1,1,6.4,5.0,1.0,0.0,0.9524137931034486,-0.008620689655172598
R_8iQ18ZXeuZXuCxL,A,8,Human,0,5,6.6,4.666666666666667,0.0,0.0,1.152413793103448,-0.34195402298850563
R_8iQ18ZXeuZXuCxL,A,9,AI,1,5,6.0,6.0,0.0,1.0,0.5524137931034483,0.9913793103448274
R_8iQ18ZXeuZXuCxL,A,10,Human,0,1,5.8,4.333333333333333,1.0,1.0,0.3524137931034481,-0.6752873563218396
R_8iQ18ZXeuZXuCxL,A,11,AI,1,3,6.8,4.0,0.5,0.25,1.3524137931034481,-1.0086206896551726
R_8iQ18ZXeuZXuCxL,A,12,Human,0,4,5.8,4.0,0.25,0.0625,0.3524137931034481,-1.0086206896551726
R_8iQ18ZXeuZXuCxL,A,13,AI,1,2,6.2,4.333333333333333,0.75,0.0625,0.7524137931034485,-0.6752873563218396
R_8iQ18ZXeuZXuCxL,A,14,Human,0,1,5.8,5.0,1.0,1.0,0.3524137931034481,-0.008620689655172598
R_8iQ18ZXeuZXuCxL,A,15,AI,1,3,5.8,4.666666666666667,0.5,0.25,0.3524137931034481,-0.34195402298850563
R_8iQ18ZXeuZXuCxL,A,16,Human,0,5,5.8,4.333333333333333,0.0,0.0,0.3524137931034481,-0.6752873563218396
R_8iQ18ZXeuZXuCxL,A,17,AI,1,4,5.0,3.6666666666666665,0.25,0.5625,-0.4475862068965517,-1.341954022988506
R_8iQ18ZXeuZXuCxL,A,18,Human,0,4,6.8,5.0,0.25,0.0625,1.3524137931034481,-0.008620689655172598
R_8iQ18ZXeuZXuCxL,A,19,AI,1,2,5.2,6.0,0.75,0.0625,-0.24758620689655153,0.9913793103448274
R_8iQ18ZXeuZXuCxL,A,20,Human,0,5,6.0,4.0,0.0,0.0,0.5524137931034483,-1.0086206896551726
R_8c7vrYb3oDCjaJr,B,1,Human,0,4,4.4,4.333333333333333,0.25,0.0625,-1.0475862068965514,-0.6752873563218396
R_8c7vrYb3oDCjaJr,B,2,AI,1,2,5.4,4.666666666666667,0.75,0.0625,-0.04758620689655135,-0.34195402298850563
R_8c7vrYb3oDCjaJr,B,3,Human,0,3,4.2,3.6666666666666665,0.5,0.25,-1.2475862068965515,-1.341954022988506
R_8c7vrYb3oDCjaJr,B,4,AI,1,2,5.8,4.0,0.75,0.0625,0.3524137931034481,-1.0086206896551726
R_8c7vrYb3oDCjaJr,B,5,Human,0,5,4.4,3.6666666666666665,0.0,0.0,-1.0475862068965514,-1.341954022988506
R_8c7vrYb3oDCjaJr,B,6,AI,1,1,5.6,4.333333333333333,1.0,0.0,0.15241379310344794,-0.6752873563218396
R_8c7vrYb3oDCjaJr,B,7,Human,0,4,3.8,3.6666666666666665,0.25,0.0625,-1.6475862068965519,-1.341954022988506
R_8c7vrYb3oDCjaJr,B,8,AI,1,2,5.8,4.333333333333333,0.75,0.0625,0.3524137931034481,-0.6752873563218396
R_8c7vrYb3oDCjaJr,B,9,Human,0,2,4.4,3.3333333333333335,0.75,0.5625,-1.0475862068965514,-1.6752873563218391
R_8c7vrYb3oDCjaJr,B,10,AI,1,5,6.0,5.0,0.0,1.0,0.5524137931034483,-0.008620689655172598
R_8c7vrYb3oDCjaJr,B,11,Human,0,4,4.2,3.6666666666666665,0.25,0.0625,-1.2475862068965515,-1.341954022988506
R_8c7vrYb3oDCjaJr,B,12,AI,1,4,5.6,4.333333333333333,0.25,0.5625,0.15241379310344794,-0.6752873563218396
R_8c7vrYb3oDCjaJr,B,13,Human,0,2,4.2,3.3333333333333335,0.75,0.5625,-1.2475862068965515,-1.6752873563218391
R_8c7vrYb3oDCjaJr,B,14,AI,1,4,4.0,3.6666666666666665,0.25,0.5625,-1.4475862068965517,-1.341954022988506
R_8c7vrYb3oDCjaJr,B,15,Human,0,4,4.8,4.0,0.25,0.0625,-0.6475862068965519,-1.0086206896551726
R_8c7vrYb3oDCjaJr,B,16,AI,1,2,4.0,4.0,0.75,0.0625,-1.4475862068965517,-1.0086206896551726
R_8c7vrYb3oDCjaJr,B,17,Human,0,4,4.0,3.3333333333333335,0.25,0.0625,-1.4475862068965517,-1.6752873563218391
R_8c7vrYb3oDCjaJr,B,18,AI,1,5,5.8,4.333333333333333,0.0,1.0,0.3524137931034481,-0.6752873563218396
R_8c7vrYb3oDCjaJr,B,19,Human,0,5,3.8,4.666666666666667,0.0,0.0,-1.6475862068965519,-0.34195402298850563
R_8c7vrYb3oDCjaJr,B,20,AI,1,2,4.2,3.0,0.75,0.0625,-1.2475862068965515,-2.0086206896551726
R_2PAow0Er9UhqqPL,A,1,AI,1,2,6.2,4.333333333333333,0.75,0.0625,0.7524137931034485,-0.6752873563218396
R_2PAow0Er9UhqqPL,A,2,Human,0,3,5.8,4.666666666666667,0.5,0.25,0.3524137931034481,-0.34195402298850563
R_2PAow0Er9UhqqPL,A,3,AI,1,4,6.6,6.333333333333333,0.25,0.5625,1.152413793103448,1.3247126436781604
R_2PAow0Er9UhqqPL,A,4,Human,0,2,5.6,4.0,0.75,0.5625,0.15241379310344794,-1.0086206896551726
R_2PAow0Er9UhqqPL,A,5,AI,1,4,6.4,5.0,0.25,0.5625,0.9524137931034486,-0.008620689655172598
R_2PAow0Er9UhqqPL,A,6,Human,0,3,6.0,5.666666666666667,0.5,0.25,0.5524137931034483,0.6580459770114944
R_2PAow0Er9UhqqPL,A,7,AI,1,5,5.4,5.0,0.0,1.0,-0.04758620689655135,-0.008620689655172598
R_2PAow0Er9UhqqPL,A,8,Human,0,3,5.6,4.0,0.5,0.25,0.15241379310344794,-1.0086206896551726
R_2PAow0Er9UhqqPL,A,9,AI,1,2,7.0,5.666666666666667,0.75,0.0625,1.5524137931034483,0.6580459770114944
R_2PAow0Er9UhqqPL,A,10,Human,0,2,5.4,4.0,0.75,0.5625,-0.04758620689655135,-1.0086206896551726
R_2PAow0Er9UhqqPL,A,11,AI,1,1,5.8,5.333333333333333,1.0,0.0,0.3524137931034481,0.32471264367816044
R_2PAow0Er9UhqqPL,A,12,Human,0,5,5.4,3.3333333333333335,0.0,0.0,-0.04758620689655135,-1.6752873563218391
R_2PAow0Er9UhqqPL,A,13,AI,1,2,5.6,5.0,0.75,0.0625,0.15241379310344794,-0.008620689655172598
R_2PAow0Er9UhqqPL,A,14,Human,0,5,5.4,3.6666666666666665,0.0,0.0,-0.04758620689655135,-1.341954022988506
R_2PAow0Er9UhqqPL,A,15,AI,1,3,6.0,4.333333333333333,0.5,0.25,0.5524137931034483,-0.6752873563218396
R_2PAow0Er9UhqqPL,A,16,Human,0,4,5.8,4.333333333333333,0.25,0.0625,0.3524137931034481,-0.6752873563218396
R_2PAow0Er9UhqqPL,A,17,AI,1,2,5.0,5.333333333333333,0.75,0.0625,-0.4475862068965517,0.32471264367816044
R_2PAow0Er9UhqqPL,A,18,Human,0,4,5.6,4.0,0.25,0.0625,0.15241379310344794,-1.0086206896551726
R_2PAow0Er9UhqqPL,A,19,AI,1,2,5.2,5.0,0.75,0.0625,-0.24758620689655153,-0.008620689655172598
R_2PAow0Er9UhqqPL,A,20,Human,0,5,5.8,4.666666666666667,0.0,0.0,0.3524137931034481,-0.34195402298850563
R_2CIFVLboKmde2Qg,B,1,Human,0,4,5.0,4.333333333333333,0.25,0.0625,-0.4475862068965517,-0.6752873563218396
R_2CIFVLboKmde2Qg,B,2,AI,1,5,6.4,5.333333333333333,0.0,1.0,0.9524137931034486,0.32471264367816044
R_2CIFVLboKmde2Qg,B,3,Human,0,3,4.6,5.0,0.5,0.25,-0.8475862068965521,-0.008620689655172598
